step,src_node,type,deg,edge,dst_node,type,deg,importance,tactic
823,1527,proc,16,read,/proc/net/dev,file,3,0
824,1527,proc,16,open,/proc/net/dev,file,3,1
825,1527,proc,16,lseek,/proc/net/dev,file,3,0
826,1527,proc,16,read,/proc/net/dev,file,3,0
827,1527,proc,16,open,/proc/net/dev,file,3,1
828,1527,proc,16,lseek,/proc/net/dev,file,3,0
829,1527,proc,16,read,/proc/net/dev,file,3,0
830,1527,proc,16,open,/proc/net/dev,file,3,1
831,1527,proc,16,lseek,/proc/net/dev,file,3,0
832,1527,proc,16,read,/proc/net/dev,file,3,0
833,1527,proc,16,open,/proc/net/dev,file,3,1
834,1527,proc,16,lseek,/proc/net/dev,file,3,0
835,1527,proc,16,read,/proc/net/dev,file,3,0
836,1527,proc,16,open,/proc/net/dev,file,3,1
837,1527,proc,16,lseek,/proc/net/dev,file,3,0
838,1527,proc,16,read,/proc/net/dev,file,3,0
840,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
841,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
843,1527,proc,16,open,/proc/stat,file,3,1
844,1527,proc,16,fstat64,/proc/stat,file,3,0
845,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
846,1527,proc,16,read,/proc/stat,file,3,0
849,1527,proc,16,open,/proc/stat,file,3,1
850,1527,proc,16,fstat64,/proc/stat,file,3,0
851,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
852,1527,proc,16,read,/proc/stat,file,3,0
855,1527,proc,16,send,NO_SOCKET,net,1,1
856,1527,proc,16,open,/proc/net/dev,file,3,1
857,1527,proc,16,lseek,/proc/net/dev,file,3,0
858,1527,proc,16,read,/proc/net/dev,file,3,0
859,1527,proc,16,open,/proc/net/dev,file,3,1
860,1527,proc,16,lseek,/proc/net/dev,file,3,0
861,1527,proc,16,read,/proc/net/dev,file,3,0
862,1527,proc,16,open,/proc/net/dev,file,3,1
863,1527,proc,16,lseek,/proc/net/dev,file,3,0
864,1527,proc,16,read,/proc/net/dev,file,3,0
865,1527,proc,16,open,/proc/net/dev,file,3,1
866,1527,proc,16,lseek,/proc/net/dev,file,3,0
867,1527,proc,16,read,/proc/net/dev,file,3,0
868,1527,proc,16,open,/proc/net/dev,file,3,1
869,1527,proc,16,lseek,/proc/net/dev,file,3,0
870,1527,proc,16,read,/proc/net/dev,file,3,0
871,1527,proc,16,open,/proc/net/dev,file,3,1
872,1527,proc,16,lseek,/proc/net/dev,file,3,0
873,1527,proc,16,read,/proc/net/dev,file,3,0
874,1527,proc,16,open,/proc/net/dev,file,3,1
875,1527,proc,16,lseek,/proc/net/dev,file,3,0
876,1527,proc,16,read,/proc/net/dev,file,3,0
877,1527,proc,16,open,/proc/net/dev,file,3,1
878,1527,proc,16,lseek,/proc/net/dev,file,3,0
879,1527,proc,16,read,/proc/net/dev,file,3,0
880,1527,proc,16,open,/proc/net/dev,file,3,1
881,1527,proc,16,lseek,/proc/net/dev,file,3,0
882,1527,proc,16,read,/proc/net/dev,file,3,0
883,1527,proc,16,open,/proc/net/dev,file,3,1
884,1527,proc,16,lseek,/proc/net/dev,file,3,0
885,1527,proc,16,read,/proc/net/dev,file,3,0
887,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
888,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
890,1527,proc,16,open,/proc/stat,file,3,1
891,1527,proc,16,fstat64,/proc/stat,file,3,0
892,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
893,1527,proc,16,read,/proc/stat,file,3,0
896,1527,proc,16,open,/proc/stat,file,3,1
897,1527,proc,16,fstat64,/proc/stat,file,3,0
898,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
899,1527,proc,16,read,/proc/stat,file,3,0
901,1527,proc,16,open,/proc/net/dev,file,3,1
902,1527,proc,16,lseek,/proc/net/dev,file,3,0
903,1527,proc,16,read,/proc/net/dev,file,3,0
904,1527,proc,16,open,/proc/net/dev,file,3,1
905,1527,proc,16,lseek,/proc/net/dev,file,3,0
906,1527,proc,16,read,/proc/net/dev,file,3,0
907,1527,proc,16,open,/proc/net/dev,file,3,1
908,1527,proc,16,lseek,/proc/net/dev,file,3,0
909,1527,proc,16,read,/proc/net/dev,file,3,0
910,1527,proc,16,open,/proc/net/dev,file,3,1
911,1527,proc,16,lseek,/proc/net/dev,file,3,0
912,1527,proc,16,read,/proc/net/dev,file,3,0
913,1527,proc,16,open,/proc/net/dev,file,3,1
914,1527,proc,16,lseek,/proc/net/dev,file,3,0
915,1527,proc,16,read,/proc/net/dev,file,3,0
916,1527,proc,16,open,/proc/net/dev,file,3,1
917,1527,proc,16,lseek,/proc/net/dev,file,3,0
918,1527,proc,16,read,/proc/net/dev,file,3,0
919,1527,proc,16,open,/proc/net/dev,file,3,1
920,1527,proc,16,lseek,/proc/net/dev,file,3,0
921,1527,proc,16,read,/proc/net/dev,file,3,0
922,1527,proc,16,open,/proc/net/dev,file,3,1
923,1527,proc,16,lseek,/proc/net/dev,file,3,0
924,1527,proc,16,read,/proc/net/dev,file,3,0
925,1527,proc,16,open,/proc/net/dev,file,3,1
926,1527,proc,16,lseek,/proc/net/dev,file,3,0
927,1527,proc,16,read,/proc/net/dev,file,3,0
928,1527,proc,16,open,/proc/net/dev,file,3,1
929,1527,proc,16,lseek,/proc/net/dev,file,3,0
930,1527,proc,16,read,/proc/net/dev,file,3,0
932,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
933,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
935,1527,proc,16,open,/proc/stat,file,3,1
936,1527,proc,16,fstat64,/proc/stat,file,3,0
937,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
938,1527,proc,16,read,/proc/stat,file,3,0
941,1527,proc,16,open,/proc/stat,file,3,1
942,1527,proc,16,fstat64,/proc/stat,file,3,0
943,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
944,1527,proc,16,read,/proc/stat,file,3,0
946,1527,proc,16,open,/proc/net/dev,file,3,1
947,1527,proc,16,lseek,/proc/net/dev,file,3,0
948,1527,proc,16,read,/proc/net/dev,file,3,0
949,1527,proc,16,open,/proc/net/dev,file,3,1
950,1527,proc,16,lseek,/proc/net/dev,file,3,0
951,1527,proc,16,read,/proc/net/dev,file,3,0
952,1527,proc,16,open,/proc/net/dev,file,3,1
953,1527,proc,16,lseek,/proc/net/dev,file,3,0
954,1527,proc,16,read,/proc/net/dev,file,3,0
955,1527,proc,16,open,/proc/net/dev,file,3,1
956,1527,proc,16,lseek,/proc/net/dev,file,3,0
957,1527,proc,16,read,/proc/net/dev,file,3,0
958,1527,proc,16,open,/proc/net/dev,file,3,1
959,1527,proc,16,lseek,/proc/net/dev,file,3,0
960,1527,proc,16,read,/proc/net/dev,file,3,0
961,1527,proc,16,open,/proc/net/dev,file,3,1
962,1527,proc,16,lseek,/proc/net/dev,file,3,0
963,1527,proc,16,read,/proc/net/dev,file,3,0
964,1527,proc,16,open,/proc/net/dev,file,3,1
965,1527,proc,16,lseek,/proc/net/dev,file,3,0
966,1527,proc,16,read,/proc/net/dev,file,3,0
967,1527,proc,16,open,/proc/net/dev,file,3,1
968,1527,proc,16,lseek,/proc/net/dev,file,3,0
969,1527,proc,16,read,/proc/net/dev,file,3,0
970,1527,proc,16,open,/proc/net/dev,file,3,1
971,1527,proc,16,lseek,/proc/net/dev,file,3,0
972,1527,proc,16,read,/proc/net/dev,file,3,0
973,1527,proc,16,open,/proc/net/dev,file,3,1
974,1527,proc,16,lseek,/proc/net/dev,file,3,0
975,1527,proc,16,read,/proc/net/dev,file,3,0
977,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
978,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
980,1527,proc,16,open,/proc/stat,file,3,1
981,1527,proc,16,fstat64,/proc/stat,file,3,0
982,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
983,1527,proc,16,read,/proc/stat,file,3,0
986,1527,proc,16,open,/proc/stat,file,3,1
987,1527,proc,16,fstat64,/proc/stat,file,3,0
988,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
989,1527,proc,16,read,/proc/stat,file,3,0
992,1527,proc,16,send,NO_SOCKET,net,1,1
993,1527,proc,16,open,/proc/net/dev,file,3,1
994,1527,proc,16,lseek,/proc/net/dev,file,3,0
995,1527,proc,16,read,/proc/net/dev,file,3,0
996,1527,proc,16,open,/proc/net/dev,file,3,1
997,1527,proc,16,lseek,/proc/net/dev,file,3,0
998,1527,proc,16,read,/proc/net/dev,file,3,0
999,1527,proc,16,open,/proc/net/dev,file,3,1
1000,1527,proc,16,lseek,/proc/net/dev,file,3,0
1001,1527,proc,16,read,/proc/net/dev,file,3,0
1002,1527,proc,16,open,/proc/net/dev,file,3,1
1003,1527,proc,16,lseek,/proc/net/dev,file,3,0
1004,1527,proc,16,read,/proc/net/dev,file,3,0
1005,1527,proc,16,open,/proc/net/dev,file,3,1
1006,1527,proc,16,lseek,/proc/net/dev,file,3,0
1007,1527,proc,16,read,/proc/net/dev,file,3,0
1008,1527,proc,16,open,/proc/net/dev,file,3,1
1009,1527,proc,16,lseek,/proc/net/dev,file,3,0
1010,1527,proc,16,read,/proc/net/dev,file,3,0
1011,1527,proc,16,open,/proc/net/dev,file,3,1
1012,1527,proc,16,lseek,/proc/net/dev,file,3,0
1013,1527,proc,16,read,/proc/net/dev,file,3,0
1014,1527,proc,16,open,/proc/net/dev,file,3,1
1015,1527,proc,16,lseek,/proc/net/dev,file,3,0
1016,1527,proc,16,read,/proc/net/dev,file,3,0
1017,1527,proc,16,open,/proc/net/dev,file,3,1
1018,1527,proc,16,lseek,/proc/net/dev,file,3,0
1019,1527,proc,16,read,/proc/net/dev,file,3,0
1020,1527,proc,16,open,/proc/net/dev,file,3,1
1021,1527,proc,16,lseek,/proc/net/dev,file,3,0
1022,1527,proc,16,read,/proc/net/dev,file,3,0
1024,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1025,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1027,1527,proc,16,open,/proc/stat,file,3,1
1028,1527,proc,16,fstat64,/proc/stat,file,3,0
1029,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1030,1527,proc,16,read,/proc/stat,file,3,0
1033,1527,proc,16,open,/proc/stat,file,3,1
1034,1527,proc,16,fstat64,/proc/stat,file,3,0
1035,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1036,1527,proc,16,read,/proc/stat,file,3,0
1038,1527,proc,16,open,/proc/net/dev,file,3,1
1039,1527,proc,16,lseek,/proc/net/dev,file,3,0
1040,1527,proc,16,read,/proc/net/dev,file,3,0
1041,1527,proc,16,open,/proc/net/dev,file,3,1
1042,1527,proc,16,lseek,/proc/net/dev,file,3,0
1043,1527,proc,16,read,/proc/net/dev,file,3,0
1044,1527,proc,16,open,/proc/net/dev,file,3,1
1045,1527,proc,16,lseek,/proc/net/dev,file,3,0
1046,1527,proc,16,read,/proc/net/dev,file,3,0
1047,1527,proc,16,open,/proc/net/dev,file,3,1
1048,1527,proc,16,lseek,/proc/net/dev,file,3,0
1049,1527,proc,16,read,/proc/net/dev,file,3,0
1050,1527,proc,16,open,/proc/net/dev,file,3,1
1051,1527,proc,16,lseek,/proc/net/dev,file,3,0
1052,1527,proc,16,read,/proc/net/dev,file,3,0
1053,1527,proc,16,open,/proc/net/dev,file,3,1
1054,1527,proc,16,lseek,/proc/net/dev,file,3,0
1055,1527,proc,16,read,/proc/net/dev,file,3,0
1056,1527,proc,16,open,/proc/net/dev,file,3,1
1057,1527,proc,16,lseek,/proc/net/dev,file,3,0
1058,1527,proc,16,read,/proc/net/dev,file,3,0
1059,1527,proc,16,open,/proc/net/dev,file,3,1
1060,1527,proc,16,lseek,/proc/net/dev,file,3,0
1061,1527,proc,16,read,/proc/net/dev,file,3,0
1062,1527,proc,16,open,/proc/net/dev,file,3,1
1063,1527,proc,16,lseek,/proc/net/dev,file,3,0
1064,1527,proc,16,read,/proc/net/dev,file,3,0
1065,1527,proc,16,open,/proc/net/dev,file,3,1
1066,1527,proc,16,lseek,/proc/net/dev,file,3,0
1067,1527,proc,16,read,/proc/net/dev,file,3,0
1069,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1070,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1072,1527,proc,16,open,/proc/stat,file,3,1
1073,1527,proc,16,fstat64,/proc/stat,file,3,0
1074,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1075,1527,proc,16,read,/proc/stat,file,3,0
1078,1527,proc,16,open,/proc/stat,file,3,1
1079,1527,proc,16,fstat64,/proc/stat,file,3,0
1080,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1081,1527,proc,16,read,/proc/stat,file,3,0
1083,1527,proc,16,open,/proc/net/dev,file,3,1
1084,1527,proc,16,lseek,/proc/net/dev,file,3,0
1085,1527,proc,16,read,/proc/net/dev,file,3,0
1086,1527,proc,16,open,/proc/net/dev,file,3,1
1087,1527,proc,16,lseek,/proc/net/dev,file,3,0
1088,1527,proc,16,read,/proc/net/dev,file,3,0
1089,1527,proc,16,open,/proc/net/dev,file,3,1
1090,1527,proc,16,lseek,/proc/net/dev,file,3,0
1091,1527,proc,16,read,/proc/net/dev,file,3,0
1092,1527,proc,16,open,/proc/net/dev,file,3,1
1093,1527,proc,16,lseek,/proc/net/dev,file,3,0
1094,1527,proc,16,read,/proc/net/dev,file,3,0
1095,1527,proc,16,open,/proc/net/dev,file,3,1
1096,1527,proc,16,lseek,/proc/net/dev,file,3,0
1097,1527,proc,16,read,/proc/net/dev,file,3,0
1098,1527,proc,16,open,/proc/net/dev,file,3,1
1099,1527,proc,16,lseek,/proc/net/dev,file,3,0
1100,1527,proc,16,read,/proc/net/dev,file,3,0
1101,1527,proc,16,open,/proc/net/dev,file,3,1
1102,1527,proc,16,lseek,/proc/net/dev,file,3,0
1103,1527,proc,16,read,/proc/net/dev,file,3,0
1104,1527,proc,16,open,/proc/net/dev,file,3,1
1105,1527,proc,16,lseek,/proc/net/dev,file,3,0
1106,1527,proc,16,read,/proc/net/dev,file,3,0
1107,1527,proc,16,open,/proc/net/dev,file,3,1
1108,1527,proc,16,lseek,/proc/net/dev,file,3,0
1109,1527,proc,16,read,/proc/net/dev,file,3,0
1110,1527,proc,16,open,/proc/net/dev,file,3,1
1111,1527,proc,16,lseek,/proc/net/dev,file,3,0
1112,1527,proc,16,read,/proc/net/dev,file,3,0
1114,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1115,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1117,1527,proc,16,open,/proc/stat,file,3,1
1118,1527,proc,16,fstat64,/proc/stat,file,3,0
1119,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1120,1527,proc,16,read,/proc/stat,file,3,0
1123,1527,proc,16,open,/proc/stat,file,3,1
1124,1527,proc,16,fstat64,/proc/stat,file,3,0
1125,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1126,1527,proc,16,read,/proc/stat,file,3,0
1128,1527,proc,16,open,/proc/net/dev,file,3,1
1129,1527,proc,16,lseek,/proc/net/dev,file,3,0
1130,1527,proc,16,read,/proc/net/dev,file,3,0
1131,1527,proc,16,open,/proc/net/dev,file,3,1
1132,1527,proc,16,lseek,/proc/net/dev,file,3,0
1133,1527,proc,16,read,/proc/net/dev,file,3,0
1134,1527,proc,16,open,/proc/net/dev,file,3,1
1135,1527,proc,16,lseek,/proc/net/dev,file,3,0
1136,1527,proc,16,read,/proc/net/dev,file,3,0
1137,1527,proc,16,open,/proc/net/dev,file,3,1
1138,1527,proc,16,lseek,/proc/net/dev,file,3,0
1139,1527,proc,16,read,/proc/net/dev,file,3,0
1140,1527,proc,16,open,/proc/net/dev,file,3,1
1141,1527,proc,16,lseek,/proc/net/dev,file,3,0
1142,1527,proc,16,read,/proc/net/dev,file,3,0
1143,1527,proc,16,open,/proc/net/dev,file,3,1
1144,1527,proc,16,lseek,/proc/net/dev,file,3,0
1145,1527,proc,16,read,/proc/net/dev,file,3,0
1146,1527,proc,16,open,/proc/net/dev,file,3,1
1147,1527,proc,16,lseek,/proc/net/dev,file,3,0
1148,1527,proc,16,read,/proc/net/dev,file,3,0
1149,1527,proc,16,open,/proc/net/dev,file,3,1
1150,1527,proc,16,lseek,/proc/net/dev,file,3,0
1151,1527,proc,16,read,/proc/net/dev,file,3,0
1152,1527,proc,16,open,/proc/net/dev,file,3,1
1153,1527,proc,16,lseek,/proc/net/dev,file,3,0
1154,1527,proc,16,read,/proc/net/dev,file,3,0
1155,1527,proc,16,open,/proc/net/dev,file,3,1
1156,1527,proc,16,lseek,/proc/net/dev,file,3,0
1157,1527,proc,16,read,/proc/net/dev,file,3,0
1159,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1160,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1162,1527,proc,16,open,/proc/stat,file,3,1
1163,1527,proc,16,fstat64,/proc/stat,file,3,0
1164,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1165,1527,proc,16,read,/proc/stat,file,3,0
1168,1527,proc,16,open,/proc/stat,file,3,1
1169,1527,proc,16,fstat64,/proc/stat,file,3,0
1170,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1171,1527,proc,16,read,/proc/stat,file,3,0
1174,1527,proc,16,send,NO_SOCKET,net,1,1
1175,1527,proc,16,open,/proc/net/dev,file,3,1
1176,1527,proc,16,lseek,/proc/net/dev,file,3,0
1177,1527,proc,16,read,/proc/net/dev,file,3,0
1178,1527,proc,16,open,/proc/net/dev,file,3,1
1179,1527,proc,16,lseek,/proc/net/dev,file,3,0
1180,1527,proc,16,read,/proc/net/dev,file,3,0
1181,1527,proc,16,open,/proc/net/dev,file,3,1
1182,1527,proc,16,lseek,/proc/net/dev,file,3,0
1183,1527,proc,16,read,/proc/net/dev,file,3,0
1184,1527,proc,16,open,/proc/net/dev,file,3,1
1185,1527,proc,16,lseek,/proc/net/dev,file,3,0
1186,1527,proc,16,read,/proc/net/dev,file,3,0
1187,1527,proc,16,open,/proc/net/dev,file,3,1
1188,1527,proc,16,lseek,/proc/net/dev,file,3,0
1189,1527,proc,16,read,/proc/net/dev,file,3,0
1190,1527,proc,16,open,/proc/net/dev,file,3,1
1191,1527,proc,16,lseek,/proc/net/dev,file,3,0
1192,1527,proc,16,read,/proc/net/dev,file,3,0
1193,1527,proc,16,open,/proc/net/dev,file,3,1
1194,1527,proc,16,lseek,/proc/net/dev,file,3,0
1195,1527,proc,16,read,/proc/net/dev,file,3,0
1196,1527,proc,16,open,/proc/net/dev,file,3,1
1197,1527,proc,16,lseek,/proc/net/dev,file,3,0
1198,1527,proc,16,read,/proc/net/dev,file,3,0
1199,1527,proc,16,open,/proc/net/dev,file,3,1
1200,1527,proc,16,lseek,/proc/net/dev,file,3,0
1201,1527,proc,16,read,/proc/net/dev,file,3,0
1202,1527,proc,16,open,/proc/net/dev,file,3,1
1203,1527,proc,16,lseek,/proc/net/dev,file,3,0
1204,1527,proc,16,read,/proc/net/dev,file,3,0
1206,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1207,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1209,1527,proc,16,open,/proc/stat,file,3,1
1210,1527,proc,16,fstat64,/proc/stat,file,3,0
1211,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1212,1527,proc,16,read,/proc/stat,file,3,0
1215,1527,proc,16,open,/proc/stat,file,3,1
1216,1527,proc,16,fstat64,/proc/stat,file,3,0
1217,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1218,1527,proc,16,read,/proc/stat,file,3,0
1220,1527,proc,16,open,/proc/net/dev,file,3,1
1221,1527,proc,16,lseek,/proc/net/dev,file,3,0
1222,1527,proc,16,read,/proc/net/dev,file,3,0
1223,1527,proc,16,open,/proc/net/dev,file,3,1
1224,1527,proc,16,lseek,/proc/net/dev,file,3,0
1225,1527,proc,16,read,/proc/net/dev,file,3,0
1226,1527,proc,16,open,/proc/net/dev,file,3,1
1227,1527,proc,16,lseek,/proc/net/dev,file,3,0
1228,1527,proc,16,read,/proc/net/dev,file,3,0
1229,1527,proc,16,open,/proc/net/dev,file,3,1
1230,1527,proc,16,lseek,/proc/net/dev,file,3,0
1231,1527,proc,16,read,/proc/net/dev,file,3,0
1232,1527,proc,16,open,/proc/net/dev,file,3,1
1233,1527,proc,16,lseek,/proc/net/dev,file,3,0
1234,1527,proc,16,read,/proc/net/dev,file,3,0
1235,1527,proc,16,open,/proc/net/dev,file,3,1
1236,1527,proc,16,lseek,/proc/net/dev,file,3,0
1237,1527,proc,16,read,/proc/net/dev,file,3,0
1238,1527,proc,16,open,/proc/net/dev,file,3,1
1239,1527,proc,16,lseek,/proc/net/dev,file,3,0
1240,1527,proc,16,read,/proc/net/dev,file,3,0
1241,1527,proc,16,open,/proc/net/dev,file,3,1
1242,1527,proc,16,lseek,/proc/net/dev,file,3,0
1243,1527,proc,16,read,/proc/net/dev,file,3,0
1244,1527,proc,16,open,/proc/net/dev,file,3,1
1245,1527,proc,16,lseek,/proc/net/dev,file,3,0
1246,1527,proc,16,read,/proc/net/dev,file,3,0
1247,1527,proc,16,open,/proc/net/dev,file,3,1
1248,1527,proc,16,lseek,/proc/net/dev,file,3,0
1249,1527,proc,16,read,/proc/net/dev,file,3,0
1251,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1252,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1254,1527,proc,16,open,/proc/stat,file,3,1
1255,1527,proc,16,fstat64,/proc/stat,file,3,0
1256,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1257,1527,proc,16,read,/proc/stat,file,3,0
1260,1527,proc,16,open,/proc/stat,file,3,1
1261,1527,proc,16,fstat64,/proc/stat,file,3,0
1262,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1263,1527,proc,16,read,/proc/stat,file,3,0
1265,1527,proc,16,open,/proc/net/dev,file,3,1
1266,1527,proc,16,lseek,/proc/net/dev,file,3,0
1267,1527,proc,16,read,/proc/net/dev,file,3,0
1268,1527,proc,16,open,/proc/net/dev,file,3,1
1269,1527,proc,16,lseek,/proc/net/dev,file,3,0
1270,1527,proc,16,read,/proc/net/dev,file,3,0
1271,1527,proc,16,open,/proc/net/dev,file,3,1
1272,1527,proc,16,lseek,/proc/net/dev,file,3,0
1273,1527,proc,16,read,/proc/net/dev,file,3,0
1274,1527,proc,16,open,/proc/net/dev,file,3,1
1275,1527,proc,16,lseek,/proc/net/dev,file,3,0
1276,1527,proc,16,read,/proc/net/dev,file,3,0
1277,1527,proc,16,open,/proc/net/dev,file,3,1
1278,1527,proc,16,lseek,/proc/net/dev,file,3,0
1279,1527,proc,16,read,/proc/net/dev,file,3,0
1280,1527,proc,16,open,/proc/net/dev,file,3,1
1281,1527,proc,16,lseek,/proc/net/dev,file,3,0
1282,1527,proc,16,read,/proc/net/dev,file,3,0
1283,1527,proc,16,open,/proc/net/dev,file,3,1
1284,1527,proc,16,lseek,/proc/net/dev,file,3,0
1285,1527,proc,16,read,/proc/net/dev,file,3,0
1286,1527,proc,16,open,/proc/net/dev,file,3,1
1287,1527,proc,16,lseek,/proc/net/dev,file,3,0
1288,1527,proc,16,read,/proc/net/dev,file,3,0
1289,1527,proc,16,open,/proc/net/dev,file,3,1
1290,1527,proc,16,lseek,/proc/net/dev,file,3,0
1291,1527,proc,16,read,/proc/net/dev,file,3,0
1292,1527,proc,16,open,/proc/net/dev,file,3,1
1293,1527,proc,16,lseek,/proc/net/dev,file,3,0
1294,1527,proc,16,read,/proc/net/dev,file,3,0
1296,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1297,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1299,1527,proc,16,open,/proc/stat,file,3,1
1300,1527,proc,16,fstat64,/proc/stat,file,3,0
1301,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1302,1527,proc,16,read,/proc/stat,file,3,0
1305,1527,proc,16,open,/proc/stat,file,3,1
1306,1527,proc,16,fstat64,/proc/stat,file,3,0
1307,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1308,1527,proc,16,read,/proc/stat,file,3,0
1310,1527,proc,16,open,/proc/net/dev,file,3,1
1311,1527,proc,16,lseek,/proc/net/dev,file,3,0
1312,1527,proc,16,read,/proc/net/dev,file,3,0
1313,1527,proc,16,open,/proc/net/dev,file,3,1
1314,1527,proc,16,lseek,/proc/net/dev,file,3,0
1315,1527,proc,16,read,/proc/net/dev,file,3,0
1316,1527,proc,16,open,/proc/net/dev,file,3,1
1317,1527,proc,16,lseek,/proc/net/dev,file,3,0
1318,1527,proc,16,read,/proc/net/dev,file,3,0
1319,1527,proc,16,open,/proc/net/dev,file,3,1
1320,1527,proc,16,lseek,/proc/net/dev,file,3,0
1321,1527,proc,16,read,/proc/net/dev,file,3,0
1322,1527,proc,16,open,/proc/net/dev,file,3,1
1323,1527,proc,16,lseek,/proc/net/dev,file,3,0
1324,1527,proc,16,read,/proc/net/dev,file,3,0
1325,1527,proc,16,open,/proc/net/dev,file,3,1
1326,1527,proc,16,lseek,/proc/net/dev,file,3,0
1327,1527,proc,16,read,/proc/net/dev,file,3,0
1328,1527,proc,16,open,/proc/net/dev,file,3,1
1329,1527,proc,16,lseek,/proc/net/dev,file,3,0
1330,1527,proc,16,read,/proc/net/dev,file,3,0
1331,1527,proc,16,open,/proc/net/dev,file,3,1
1332,1527,proc,16,lseek,/proc/net/dev,file,3,0
1333,1527,proc,16,read,/proc/net/dev,file,3,0
1334,1527,proc,16,open,/proc/net/dev,file,3,1
1335,1527,proc,16,lseek,/proc/net/dev,file,3,0
1336,1527,proc,16,read,/proc/net/dev,file,3,0
1337,1527,proc,16,open,/proc/net/dev,file,3,1
1338,1527,proc,16,lseek,/proc/net/dev,file,3,0
1339,1527,proc,16,read,/proc/net/dev,file,3,0
1341,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
1342,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
1344,1527,proc,16,open,/proc/stat,file,3,1
1345,1527,proc,16,fstat64,/proc/stat,file,3,0
1346,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1347,1527,proc,16,read,/proc/stat,file,3,0
1350,1527,proc,16,open,/proc/stat,file,3,1
1351,1527,proc,16,fstat64,/proc/stat,file,3,0
1352,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
1353,1527,proc,16,read,/proc/stat,file,3,0
1356,1527,proc,16,send,NO_SOCKET,net,1,1
1357,1527,proc,16,open,/proc/net/dev,file,3,1
1358,1527,proc,16,lseek,/proc/net/dev,file,3,0
1359,1527,proc,16,read,/proc/net/dev,file,3,0
1360,1527,proc,16,open,/proc/net/dev,file,3,1
1361,1527,proc,16,lseek,/proc/net/dev,file,3,0
1362,1527,proc,16,read,/proc/net/dev,file,3,0
